Subj_idx,Stimulus,Response,Confidence,RT_decConf,Coherence,Condition,Accuracy,Block,Date
2,0,0.0,0.162878,0.421557,0.0,0.0,1.0,6,20150424
2,0,0.0,0.571303,0.701532,0.128,0.0,1.0,6,20150424
2,0,0.0,0.798333,0.408596,0.256,0.0,1.0,6,20150424
2,0,0.0,0.091004,0.407682,0.256,0.0,1.0,6,20150424
2,1,1.0,0.773044,0.368889,0.512,1.0,1.0,6,20150424
2,1,0.0,0.174477,0.368366,0.064,0.0,0.0,6,20150424
2,0,0.0,0.517873,0.661718,0.064,0.0,1.0,6,20150424
2,0,1.0,0.0,1.474951,0.032,0.0,0.0,6,20150424
2,1,1.0,0.921545,0.368741,0.512,1.0,1.0,6,20150424
2,0,1.0,0.079406,0.821656,0.032,1.0,0.0,6,20150424
2,0,0.0,0.842256,0.381658,0.512,1.0,1.0,6,20150424
2,1,1.0,0.918883,0.955158,0.128,1.0,1.0,6,20150424
2,1,0.0,0.316323,0.381413,0.032,0.0,0.0,6,20150424
2,0,0.0,0.157744,0.779696,0.064,0.0,1.0,6,20150424
2,1,1.0,0.911468,0.448182,0.512,1.0,1.0,6,20150424
2,0,0.0,0.53993,0.421814,0.128,0.0,1.0,6,20150424
2,1,1.0,0.909946,0.501548,0.512,0.0,1.0,6,20150424
2,1,0.0,0.814495,0.40826,0.032,0.0,0.0,6,20150424
2,1,1.0,0.932003,0.408281,0.256,1.0,1.0,6,20150424
2,1,1.0,0.584803,0.354903,0.032,1.0,1.0,6,20150424
2,1,1.0,0.9147,0.38174,0.128,0.0,1.0,6,20150424
2,0,0.0,0.131314,0.541484,0.032,1.0,1.0,6,20150424
2,0,0.0,0.752889,0.341617,0.256,0.0,1.0,6,20150424
2,0,0.0,0.95539,0.435084,0.128,1.0,1.0,6,20150424
2,1,0.0,0.79453,0.434976,0.0,1.0,0.0,6,20150424
2,0,0.0,0.702692,0.341597,0.128,1.0,1.0,6,20150424
2,0,0.0,0.732734,0.448585,0.064,1.0,1.0,6,20150424
2,0,0.0,0.937327,0.648383,0.128,1.0,1.0,6,20150424
2,1,1.0,0.823242,1.63487,0.064,0.0,1.0,6,20150424
2,1,0.0,0.735396,1.031805,0.032,1.0,0.0,6,20150424
2,0,1.0,0.954059,0.861629,0.0,1.0,0.0,6,20150424
2,1,1.0,0.621881,0.893546,0.032,1.0,1.0,6,20150424
2,0,0.0,0.265555,0.568373,0.0,0.0,1.0,6,20150424
2,1,1.0,0.829326,1.114892,0.128,0.0,1.0,6,20150424
2,0,0.0,0.785023,0.367988,0.256,0.0,1.0,6,20150424
2,0,1.0,0.04575,1.421767,0.032,1.0,0.0,6,20150424
2,0,0.0,0.72684,0.568229,0.128,1.0,1.0,6,20150424
2,1,0.0,0.301111,0.981821,0.0,1.0,0.0,6,20150424
2,0,0.0,0.545254,0.488401,0.064,0.0,1.0,6,20150424
2,0,0.0,0.708396,0.914879,0.032,0.0,1.0,6,20150424
2,1,1.0,0.875341,0.541581,0.032,0.0,1.0,6,20150424
2,0,1.0,0.290844,1.261612,0.0,1.0,0.0,6,20150424
2,0,0.0,0.878573,0.554762,0.512,1.0,1.0,6,20150424
2,1,1.0,0.840735,0.928225,0.0,0.0,1.0,6,20150424
2,0,0.0,0.795861,0.541632,0.256,1.0,1.0,6,20150424
2,0,0.0,0.839214,0.488883,0.512,0.0,1.0,6,20150424
2,1,1.0,0.966229,0.40833,0.256,0.0,1.0,6,20150424
2,1,1.0,0.998743,0.714831,0.064,1.0,1.0,6,20150424
2,0,0.0,0.837883,0.981611,0.032,0.0,1.0,6,20150424
2,0,1.0,0.437063,0.741561,0.128,0.0,0.0,6,20150424
2,1,1.0,0.803087,0.408415,0.128,1.0,1.0,6,20150424
2,0,1.0,0.956531,0.341389,0.0,1.0,0.0,6,20150424
2,1,0.0,0.605909,0.355382,0.064,1.0,0.0,6,20150424
2,1,1.0,0.948545,0.287629,0.512,1.0,1.0,6,20150424
2,0,0.0,0.816397,0.368257,0.512,0.0,1.0,6,20150424
2,1,1.0,0.944552,0.541748,0.032,0.0,1.0,6,20150424
2,1,1.0,1.0,0.408349,0.512,0.0,1.0,6,20150424
2,1,1.0,0.996081,0.528217,0.512,0.0,1.0,6,20150424
2,0,1.0,1.0,0.394873,0.064,1.0,0.0,6,20150424
2,1,1.0,0.983341,0.408375,0.064,1.0,1.0,6,20150424
2,1,1.0,0.484408,0.621653,0.128,1.0,1.0,6,20150424
2,0,1.0,0.491253,0.688117,0.064,0.0,0.0,6,20150424
2,0,0.0,0.38021,0.528283,0.0,0.0,1.0,6,20150424
2,0,0.0,0.96794,0.341546,0.512,1.0,1.0,6,20150424
2,1,1.0,0.095187,0.874711,0.128,0.0,1.0,6,20150424
2,0,1.0,0.624923,0.55499,0.032,1.0,0.0,6,20150424
2,1,0.0,0.181132,0.661722,0.0,0.0,0.0,6,20150424
2,1,1.0,1.0,0.474829,0.256,0.0,1.0,6,20150424
2,0,0.0,0.582522,0.555166,0.064,1.0,1.0,6,20150424
2,1,1.0,0.966609,0.355039,0.512,0.0,1.0,6,20150424
2,0,0.0,0.171625,1.461535,0.064,1.0,1.0,6,20150424
2,1,1.0,0.99456,0.555035,0.256,1.0,1.0,6,20150424
2,1,1.0,0.599444,0.404201,0.128,0.0,1.0,6,20150424
2,0,0.0,0.984482,0.894077,0.512,0.0,1.0,7,20150427
2,1,0.0,0.24616,0.835106,0.032,1.0,0.0,7,20150427
2,1,1.0,0.988855,0.541732,0.512,1.0,1.0,7,20150427
2,1,0.0,0.409492,1.288075,0.064,1.0,0.0,7,20150427
2,0,1.0,0.260991,0.755074,0.128,1.0,0.0,7,20150427
2,1,1.0,0.163829,0.981692,0.032,1.0,1.0,7,20150427
2,1,1.0,0.489732,0.661693,0.256,0.0,1.0,7,20150427
2,1,1.0,0.748896,0.635072,0.032,0.0,1.0,7,20150427
2,0,0.0,0.227336,0.52838,0.064,0.0,1.0,7,20150427
2,0,0.0,0.881045,0.434934,0.128,1.0,1.0,7,20150427
2,1,0.0,0.3399,0.421735,0.0,1.0,0.0,7,20150427
2,1,1.0,0.31309,1.461523,0.064,1.0,1.0,7,20150427
2,0,0.0,0.36671,0.888175,0.032,1.0,1.0,7,20150427
2,0,0.0,0.3534,2.021742,0.0,1.0,1.0,7,20150427
2,0,0.0,0.878003,0.741747,0.032,0.0,1.0,7,20150427
2,0,0.0,0.234942,0.501754,0.0,1.0,1.0,7,20150427
2,0,0.0,0.462352,0.6349,0.064,1.0,1.0,7,20150427
2,0,1.0,0.332485,0.728373,0.0,0.0,0.0,7,20150427
2,1,1.0,0.886559,0.754987,0.128,1.0,1.0,7,20150427
2,0,1.0,0.41957,0.674911,0.0,0.0,0.0,7,20150427
2,1,1.0,0.057729,1.341463,0.0,1.0,1.0,7,20150427
2,1,1.0,1.0,0.44815,0.512,0.0,1.0,7,20150427
2,0,0.0,0.236273,1.008339,0.256,1.0,1.0,7,20150427
2,1,1.0,1.0,0.421672,0.512,1.0,1.0,7,20150427
2,0,1.0,0.384013,1.768126,0.032,1.0,0.0,7,20150427
2,1,1.0,0.309668,0.701598,0.256,0.0,1.0,7,20150427
2,1,1.0,1.0,0.368592,0.256,0.0,1.0,7,20150427
2,0,1.0,0.20623,0.648381,0.064,0.0,0.0,7,20150427
2,1,1.0,0.112871,0.994971,0.0,0.0,1.0,7,20150427
2,1,1.0,0.984482,0.39501,0.064,1.0,1.0,7,20150427
2,1,1.0,0.0,1.515035,0.0,0.0,1.0,7,20150427
2,0,0.0,0.226766,0.434864,0.032,1.0,1.0,7,20150427
2,1,1.0,0.98201,0.448207,0.512,0.0,1.0,7,20150427
2,0,0.0,0.158124,0.501672,0.128,0.0,1.0,7,20150427
2,0,0.0,0.199385,0.768194,0.032,1.0,1.0,7,20150427
2,0,0.0,0.883136,0.301642,0.128,0.0,1.0,7,20150427
2,1,1.0,0.128082,0.434958,0.512,0.0,1.0,7,20150427
2,1,1.0,0.188547,0.794976,0.128,1.0,1.0,7,20150427
2,0,0.0,0.174667,0.501678,0.256,1.0,1.0,7,20150427
2,1,1.0,0.535176,0.901617,0.0,0.0,1.0,7,20150427
2,0,1.0,0.724938,0.488319,0.064,0.0,0.0,7,20150427
2,1,1.0,0.916601,0.435079,0.256,1.0,1.0,7,20150427
2,1,1.0,0.967369,0.328902,0.512,1.0,1.0,7,20150427
2,0,0.0,1.0,0.221499,0.256,0.0,1.0,7,20150427
2,1,1.0,0.091384,0.848806,0.032,1.0,1.0,7,20150427
2,1,1.0,0.288942,0.714873,0.064,0.0,1.0,7,20150427
2,1,0.0,0.184934,0.621846,0.128,1.0,0.0,7,20150427
2,0,0.0,0.970222,0.421686,0.512,1.0,1.0,7,20150427
2,0,0.0,0.318414,0.43503,0.0,0.0,1.0,7,20150427
2,1,0.0,0.365379,0.661529,0.032,0.0,0.0,7,20150427
2,1,0.0,0.482317,0.448167,0.128,0.0,0.0,7,20150427
2,1,1.0,0.104124,1.781582,0.128,1.0,1.0,7,20150427
2,1,1.0,0.145385,0.395026,0.256,1.0,1.0,7,20150427
2,1,1.0,0.344464,0.448275,0.256,1.0,1.0,7,20150427
2,0,0.0,0.510838,1.168478,0.256,1.0,1.0,7,20150427
2,1,1.0,0.024074,0.448491,0.128,0.0,1.0,7,20150427
2,0,1.0,0.349598,1.034923,0.064,1.0,0.0,7,20150427
2,0,0.0,0.984862,0.381738,0.0,1.0,1.0,7,20150427
2,0,1.0,0.462352,0.861579,0.064,0.0,0.0,7,20150427
2,1,1.0,0.934665,0.301692,0.256,0.0,1.0,7,20150427
2,0,0.0,0.211745,0.901512,0.0,1.0,1.0,7,20150427
2,1,1.0,0.133216,0.421697,0.256,1.0,1.0,7,20150427
2,1,0.0,0.318795,0.421557,0.064,1.0,0.0,7,20150427
2,0,0.0,0.505324,0.35491,0.128,1.0,1.0,7,20150427
2,1,1.0,0.0,1.261699,0.032,0.0,1.0,7,20150427
2,1,0.0,0.905003,0.474937,0.0,1.0,0.0,7,20150427
2,0,0.0,0.240076,0.341498,0.512,1.0,1.0,7,20150427
2,0,0.0,0.300161,1.035808,0.032,0.0,1.0,7,20150427
2,0,0.0,0.829706,0.488045,0.512,0.0,1.0,7,20150427
2,0,0.0,0.991327,0.36827,0.512,0.0,1.0,7,20150427
2,0,0.0,0.925918,0.434999,0.512,0.0,1.0,7,20150427
2,0,1.0,0.09842,3.76808,0.064,1.0,0.0,7,20150427
2,0,0.0,0.220301,0.835003,0.032,0.0,1.0,7,20150427
2,0,0.0,0.971172,0.355073,0.512,1.0,1.0,7,20150427
2,1,1.0,0.108688,0.568237,0.064,0.0,1.0,7,20150427
2,0,1.0,0.426225,0.688443,0.032,0.0,0.0,7,20150427
2,1,0.0,0.356062,0.501708,0.128,0.0,0.0,7,20150427
2,0,0.0,0.9417,0.888296,0.256,1.0,1.0,7,20150427
2,0,0.0,0.333245,0.661495,0.0,0.0,1.0,7,20150427
2,0,0.0,0.33895,0.954959,0.064,1.0,1.0,7,20150427
2,1,0.0,0.765248,0.741802,0.0,0.0,0.0,7,20150427
2,0,0.0,0.341041,0.515059,0.128,0.0,1.0,7,20150427
2,0,0.0,0.347886,1.141437,0.256,0.0,1.0,7,20150427
2,0,1.0,0.191589,1.274853,0.128,0.0,0.0,7,20150427
2,1,0.0,0.40588,0.914924,0.0,1.0,0.0,7,20150427
2,1,1.0,0.176188,0.568312,0.128,0.0,1.0,7,20150427
2,0,0.0,0.898728,0.754844,0.256,0.0,1.0,7,20150427
2,1,0.0,0.468056,0.608437,0.032,1.0,0.0,7,20150427
2,1,1.0,0.102983,0.688246,0.032,0.0,1.0,7,20150427
2,0,0.0,0.256618,0.462058,0.256,0.0,1.0,7,20150427
2,0,0.0,0.971362,0.514916,0.128,1.0,1.0,7,20150427
2,1,1.0,0.113061,0.541808,0.064,0.0,1.0,7,20150427
2,1,1.0,0.98106,0.501507,0.512,1.0,1.0,7,20150427
2,1,1.0,0.58062,0.621443,0.512,0.0,1.0,7,20150427
2,1,1.0,0.934285,0.6351,0.064,0.0,1.0,7,20150427
2,0,0.0,0.476232,0.622158,0.512,1.0,1.0,7,20150427
2,0,0.0,0.869066,0.734161,0.128,1.0,1.0,8,20150427
2,1,1.0,0.943031,0.381842,0.256,1.0,1.0,8,20150427
2,1,0.0,0.310809,0.621604,0.032,0.0,0.0,8,20150427
2,0,0.0,0.423563,1.035001,0.064,1.0,1.0,8,20150427
2,0,0.0,0.37926,1.088512,0.032,1.0,1.0,8,20150427
2,1,1.0,0.965468,0.435026,0.512,0.0,1.0,8,20150427
2,0,0.0,1.0,0.28818,0.512,0.0,1.0,8,20150427
2,0,0.0,0.388196,2.554904,0.064,0.0,1.0,8,20150427
2,1,1.0,0.940559,0.928503,0.128,1.0,1.0,8,20150427
2,0,0.0,0.397513,0.528442,0.128,1.0,1.0,8,20150427
2,1,1.0,0.269738,0.968333,0.032,0.0,1.0,8,20150427
2,0,1.0,0.145955,0.715123,0.032,0.0,0.0,8,20150427
2,0,1.0,1.0,0.355172,0.064,1.0,0.0,8,20150427
2,1,0.0,0.336097,0.768315,0.128,0.0,0.0,8,20150427
2,1,0.0,0.319175,0.994943,0.0,0.0,0.0,8,20150427
2,0,0.0,1.0,0.314993,0.256,0.0,1.0,8,20150427
2,0,0.0,0.362717,0.608462,0.032,0.0,1.0,8,20150427
2,1,1.0,0.250533,0.982441,0.128,1.0,1.0,8,20150427
2,1,0.0,0.329633,0.635035,0.0,0.0,0.0,8,20150427
2,1,0.0,0.396943,0.448565,0.064,0.0,0.0,8,20150427
2,0,0.0,0.992848,0.701723,0.256,1.0,1.0,8,20150427
2,0,0.0,1.0,0.341612,0.256,0.0,1.0,8,20150427
2,1,1.0,0.28647,1.754997,0.0,1.0,1.0,8,20150427
2,1,1.0,0.976686,0.515506,0.256,0.0,1.0,8,20150427
2,1,0.0,0.298259,1.555004,0.256,1.0,0.0,8,20150427
2,0,0.0,0.924397,0.288408,0.512,0.0,1.0,8,20150427
2,0,0.0,0.973834,0.38164,0.512,1.0,1.0,8,20150427
2,0,1.0,0.160406,1.715029,0.032,0.0,0.0,8,20150427
2,0,0.0,1.0,0.329005,0.256,0.0,1.0,8,20150427
2,1,0.0,0.228097,1.075247,0.064,1.0,0.0,8,20150427
2,0,0.0,0.957292,0.301764,0.512,0.0,1.0,8,20150427
2,1,1.0,1.0,0.328366,0.512,0.0,1.0,8,20150427
2,1,0.0,0.356443,0.634962,0.128,1.0,0.0,8,20150427
2,0,0.0,0.9822,0.728383,0.256,0.0,1.0,8,20150427
2,1,0.0,0.357013,1.128402,0.032,1.0,0.0,8,20150427
2,0,0.0,0.383823,1.928405,0.0,0.0,1.0,8,20150427
2,1,1.0,0.264414,1.248271,0.032,1.0,1.0,8,20150427
2,0,0.0,0.487451,0.701535,0.0,0.0,1.0,8,20150427
2,1,1.0,1.0,0.581647,0.512,1.0,1.0,8,20150427
2,1,1.0,0.211745,0.648412,0.064,0.0,1.0,8,20150427
2,0,0.0,0.343323,0.661827,0.128,0.0,1.0,8,20150427
2,1,1.0,0.600205,1.221676,0.512,1.0,1.0,8,20150427
2,1,1.0,0.189688,1.42171,0.032,1.0,1.0,8,20150427
2,0,0.0,1.0,0.554994,0.256,1.0,1.0,8,20150427
2,0,0.0,0.345605,0.67497,0.032,1.0,1.0,8,20150427
2,1,1.0,0.378309,1.008418,0.128,1.0,1.0,8,20150427
2,0,0.0,1.0,0.554931,0.0,1.0,1.0,8,20150427
2,0,1.0,0.253386,0.701662,0.0,0.0,0.0,8,20150427
2,0,0.0,1.0,0.381849,0.512,0.0,1.0,8,20150427
2,0,0.0,0.600395,0.608461,0.0,1.0,1.0,8,20150427
2,1,1.0,1.0,0.395075,0.512,1.0,1.0,8,20150427
2,1,0.0,0.311189,1.101767,0.128,0.0,0.0,8,20150427
2,1,1.0,0.169343,0.914989,0.064,1.0,1.0,8,20150427
2,0,0.0,1.0,0.595142,0.512,1.0,1.0,8,20150427
2,1,1.0,1.0,0.328437,0.512,1.0,1.0,8,20150427
2,1,1.0,0.121617,1.888367,0.032,1.0,1.0,8,20150427
2,0,0.0,1.0,0.395001,0.128,1.0,1.0,8,20150427
2,1,1.0,0.412154,0.635203,0.256,0.0,1.0,8,20150427
2,0,NAN,NAN,NAN,0.032,NAN,NAN,8,20150427
2,1,1.0,0.239886,2.328372,0.0,0.0,1.0,8,20150427
2,0,0.0,0.360816,1.261516,0.032,1.0,1.0,8,20150427
2,0,0.0,1.0,0.381922,0.128,1.0,1.0,8,20150427
2,0,1.0,0.124659,2.621755,0.0,1.0,0.0,8,20150427
2,1,0.0,0.391999,0.768165,0.064,1.0,0.0,8,20150427
2,0,1.0,0.23266,1.314399,0.128,0.0,0.0,8,20150427
2,0,1.0,0.628346,1.141638,0.064,0.0,0.0,8,20150427
2,1,1.0,0.837502,0.634963,0.256,0.0,1.0,8,20150427
2,1,0.0,0.355872,1.035118,0.064,0.0,0.0,8,20150427
2,1,1.0,0.0,0.928351,0.256,1.0,1.0,8,20150427
2,0,0.0,0.324499,0.528339,0.064,0.0,1.0,8,20150427
2,1,1.0,0.33914,0.527549,0.128,0.0,1.0,8,20150427
2,0,1.0,0.336097,0.661871,0.0,1.0,0.0,8,20150427
2,0,0.0,0.397704,0.501883,0.128,0.0,1.0,8,20150427
2,1,1.0,1.0,0.461788,0.512,0.0,1.0,8,20150427
2,1,1.0,0.20547,0.901872,0.032,0.0,1.0,8,20150427
2,1,1.0,1.0,0.608253,0.256,1.0,1.0,8,20150427
2,1,1.0,0.182463,0.68828,0.0,1.0,1.0,8,20150427
2,0,1.0,0.237604,0.74162,0.032,0.0,0.0,8,20150427
2,0,0.0,0.35283,0.528195,0.256,1.0,1.0,8,20150427
2,0,1.0,0.512169,0.688122,0.128,0.0,0.0,8,20150427
2,0,1.0,0.172575,0.755173,0.064,1.0,0.0,8,20150427
2,1,1.0,0.412345,0.70165,0.128,0.0,1.0,8,20150427
2,1,0.0,0.33895,1.341547,0.064,1.0,0.0,8,20150427
2,1,1.0,0.335337,1.488356,0.0,0.0,1.0,8,20150427
2,1,1.0,0.320316,0.928553,0.0,1.0,1.0,8,20150427
2,0,0.0,0.402837,0.554935,0.0,0.0,1.0,8,20150427
2,1,1.0,0.317464,1.128348,0.064,0.0,1.0,8,20150427
2,0,0.0,1.0,0.434944,0.512,1.0,1.0,8,20150427
2,0,0.0,1.0,0.368296,0.256,1.0,1.0,8,20150427
2,0,1.0,0.230378,1.075423,0.032,1.0,0.0,8,20150427
2,1,1.0,1.0,0.648628,0.512,0.0,1.0,8,20150427
2,1,1.0,0.126181,0.622795,0.0,1.0,1.0,8,20150427
2,0,1.0,0.766389,0.475293,0.064,1.0,0.0,8,20150427
2,1,1.0,0.86127,0.475044,0.256,0.0,1.0,8,20150427
2,0,0.0,0.342752,0.834816,0.512,1.0,1.0,8,20150427
2,0,1.0,0.351499,0.821809,0.064,0.0,0.0,8,20150427
2,1,1.0,0.166681,1.29326,0.032,1.0,1.0,9,20150427
2,0,0.0,0.664853,0.675068,0.256,1.0,1.0,9,20150427
2,1,0.0,0.340661,1.128329,0.128,1.0,0.0,9,20150427
2,1,1.0,0.659339,0.928404,0.256,1.0,1.0,9,20150427
2,1,1.0,0.199575,1.554935,0.128,0.0,1.0,9,20150427
2,0,0.0,0.749086,0.661673,0.032,0.0,1.0,9,20150427
2,0,0.0,0.503993,0.421802,0.256,0.0,1.0,9,20150427
2,1,0.0,0.924207,0.528445,0.032,1.0,0.0,9,20150427
2,0,1.0,0.43269,1.314916,0.032,1.0,0.0,9,20150427
2,1,1.0,0.990757,0.354857,0.512,0.0,1.0,9,20150427
2,0,1.0,0.366901,1.11503,0.0,0.0,0.0,9,20150427
2,1,1.0,0.998363,0.434901,0.128,0.0,1.0,9,20150427
2,0,1.0,0.448662,0.728286,0.064,1.0,0.0,9,20150427
2,0,1.0,0.569782,0.821808,0.0,1.0,0.0,9,20150427
2,0,0.0,0.969271,0.381648,0.512,0.0,1.0,9,20150427
2,0,0.0,0.445429,0.514976,0.128,1.0,1.0,9,20150427
2,1,1.0,0.679114,0.768391,0.256,0.0,1.0,9,20150427
2,1,1.0,0.244259,0.675466,0.128,1.0,1.0,9,20150427
2,0,0.0,0.555522,0.781867,0.512,0.0,1.0,9,20150427
2,0,1.0,0.105075,0.621766,0.064,0.0,0.0,9,20150427
2,1,0.0,0.240646,0.755074,0.128,0.0,0.0,9,20150427
2,1,1.0,0.229047,1.24826,0.256,0.0,1.0,9,20150427
2,1,0.0,0.32583,1.261661,0.128,0.0,0.0,9,20150427
2,1,1.0,0.515592,0.928413,0.256,1.0,1.0,9,20150427
2,0,0.0,0.494676,1.501546,0.0,0.0,1.0,9,20150427
2,1,0.0,0.726269,1.128651,0.032,1.0,0.0,9,20150427
2,0,0.0,0.723417,2.114795,0.064,1.0,1.0,9,20150427
2,0,0.0,0.4325,0.781686,0.128,1.0,1.0,9,20150427
2,1,1.0,0.196153,0.968295,0.128,1.0,1.0,9,20150427
2,0,0.0,0.437063,0.688395,0.128,0.0,1.0,9,20150427
2,0,0.0,0.445809,1.195038,0.032,0.0,1.0,9,20150427
2,0,0.0,0.284949,1.221735,0.256,0.0,1.0,9,20150427
2,0,0.0,0.936376,0.621336,0.512,1.0,1.0,9,20150427
2,0,1.0,0.376598,0.954672,0.064,1.0,0.0,9,20150427
2,0,0.0,0.431549,1.008242,0.032,0.0,1.0,9,20150427
2,0,1.0,0.295407,0.475122,0.0,0.0,0.0,9,20150427
2,0,0.0,0.430978,0.421783,0.128,1.0,1.0,9,20150427
2,1,1.0,0.645839,0.914898,0.512,1.0,1.0,9,20150427
2,1,1.0,0.2859,1.315296,0.032,0.0,1.0,9,20150427
2,1,1.0,0.24578,1.088271,0.064,0.0,1.0,9,20150427
2,0,0.0,0.434971,0.794997,0.032,1.0,1.0,9,20150427
2,0,0.0,1.0,0.448244,0.512,1.0,1.0,9,20150427
2,0,0.0,0.390288,0.740548,0.256,1.0,1.0,9,20150427
2,0,0.0,0.342182,0.51558,0.512,1.0,1.0,9,20150427
2,0,0.0,0.906714,0.621909,0.512,0.0,1.0,9,20150427
2,1,0.0,0.383633,1.581663,0.032,0.0,0.0,9,20150427
2,0,0.0,0.451704,0.608321,0.064,0.0,1.0,9,20150427
2,0,0.0,0.541261,0.835,0.064,0.0,1.0,9,20150427
2,1,1.0,1.0,0.40834,0.512,1.0,1.0,9,20150427
2,0,1.0,0.411394,2.435015,0.256,0.0,0.0,9,20150427
2,0,0.0,0.221252,1.074983,0.064,1.0,1.0,9,20150427
2,0,0.0,0.54012,0.794949,0.128,1.0,1.0,9,20150427
2,1,0.0,0.377358,0.608205,0.0,1.0,0.0,9,20150427
2,0,1.0,0.164019,0.848433,0.032,1.0,0.0,9,20150427
2,0,0.0,0.429267,0.528388,0.128,0.0,1.0,9,20150427
2,0,0.0,0.314992,3.888289,0.256,0.0,1.0,9,20150427
2,1,1.0,0.248822,0.728345,0.256,1.0,1.0,9,20150427
2,1,0.0,0.416718,3.594795,0.0,0.0,0.0,9,20150427
2,0,1.0,0.201667,0.528131,0.256,1.0,0.0,9,20150427
2,1,1.0,0.212125,0.55501,0.064,1.0,1.0,9,20150427
2,1,0.0,0.323168,0.541488,0.064,1.0,0.0,9,20150427
2,1,1.0,0.269358,0.795087,0.128,1.0,1.0,9,20150427
2,1,0.0,0.396563,0.448416,0.064,1.0,0.0,9,20150427
2,1,1.0,0.139871,2.168193,0.032,1.0,1.0,9,20150427
2,1,1.0,0.298639,0.701605,0.512,0.0,1.0,9,20150427
2,1,1.0,0.493915,0.461586,0.256,0.0,1.0,9,20150427
2,1,1.0,0.705734,0.515029,0.064,1.0,1.0,9,20150427
2,0,1.0,0.318224,0.888323,0.256,1.0,0.0,9,20150427
2,1,1.0,0.983151,0.448227,0.512,1.0,1.0,9,20150427
2,0,1.0,0.349217,0.728274,0.0,1.0,0.0,9,20150427
2,1,1.0,0.279815,0.408267,0.064,0.0,1.0,9,20150427
2,1,1.0,0.534226,0.661609,0.256,1.0,1.0,9,20150427
2,1,1.0,0.944362,0.621456,0.0,0.0,1.0,9,20150427
2,0,0.0,0.947404,0.501579,0.512,0.0,1.0,9,20150427
2,0,0.0,0.771523,0.701647,0.128,0.0,1.0,9,20150427
2,0,0.0,0.489542,0.848355,0.032,1.0,1.0,9,20150427
2,1,1.0,0.062673,1.728191,0.512,0.0,1.0,9,20150427
2,1,0.0,0.461591,0.621658,0.0,0.0,0.0,9,20150427
2,0,1.0,0.98163,0.408456,0.0,1.0,0.0,9,20150427
2,1,1.0,0.975736,0.421688,0.512,0.0,1.0,9,20150427
2,1,1.0,1.0,0.301677,0.256,0.0,1.0,9,20150427
2,0,1.0,0.17961,0.714912,0.064,0.0,0.0,9,20150427
2,1,1.0,0.879714,0.928146,0.032,0.0,1.0,9,20150427
2,1,1.0,1.0,0.328379,0.512,1.0,1.0,9,20150427
2,1,0.0,0.271449,0.501646,0.0,1.0,0.0,9,20150427
2,1,1.0,0.956721,0.381846,0.0,1.0,1.0,9,20150427
2,1,0.0,0.424133,1.141555,0.064,0.0,0.0,9,20150427
2,0,1.0,0.233801,1.061694,0.0,0.0,0.0,9,20150427
2,0,1.0,0.121997,1.87507,0.032,0.0,0.0,9,20150427
2,0,0.0,1.0,0.408496,0.512,1.0,1.0,9,20150427
2,1,1.0,0.19273,1.221702,0.064,0.0,1.0,9,20150427
2,0,0.0,0.258329,0.5418,0.128,0.0,1.0,9,20150427
2,1,1.0,0.260611,0.448439,0.032,0.0,1.0,9,20150427
2,1,0.0,0.411394,0.595019,0.0,0.0,0.0,9,20150427
2,0,1.0,0.106596,1.221653,0.0,1.0,0.0,9,20150427
2,1,0.0,0.389337,1.275113,0.0,1.0,0.0,9,20150427
2,1,1.0,0.998743,0.427511,0.256,1.0,1.0,10,20150427
2,0,1.0,0.279055,0.621775,0.032,0.0,0.0,10,20150427
2,1,1.0,0.602106,0.674745,0.256,0.0,1.0,10,20150427
2,1,1.0,0.604198,0.568319,0.128,0.0,1.0,10,20150427
2,0,0.0,0.172765,1.635056,0.0,0.0,1.0,10,20150427
2,0,0.0,0.40702,0.848408,0.256,0.0,1.0,10,20150427
2,0,1.0,0.282287,1.061663,0.032,0.0,0.0,10,20150427
2,1,1.0,0.249773,0.448378,0.256,1.0,1.0,10,20150427
2,0,0.0,0.337619,0.635185,0.064,0.0,1.0,10,20150427
2,1,1.0,0.95501,0.795132,0.0,1.0,1.0,10,20150427
2,0,0.0,0.892453,0.301772,0.512,0.0,1.0,10,20150427
2,0,0.0,0.943792,0.381575,0.256,1.0,1.0,10,20150427
2,1,0.0,0.341421,0.475012,0.064,0.0,0.0,10,20150427
2,0,0.0,0.948165,0.36829,0.512,1.0,1.0,10,20150427
2,0,0.0,0.357964,0.408404,0.064,1.0,1.0,10,20150427
2,0,0.0,0.911658,0.328447,0.256,1.0,1.0,10,20150427
2,1,1.0,0.0,1.26173,0.032,1.0,1.0,10,20150427
2,0,0.0,0.354541,0.381782,0.064,1.0,1.0,10,20150427
2,0,0.0,0.999313,0.328578,0.512,0.0,1.0,10,20150427
2,0,1.0,0.349598,0.52845,0.0,1.0,0.0,10,20150427
2,1,0.0,0.48707,0.914925,0.064,0.0,0.0,10,20150427
2,0,1.0,1.0,0.355066,0.0,0.0,0.0,10,20150427
2,1,1.0,0.8742,0.555145,0.256,0.0,1.0,10,20150427
2,1,1.0,0.294076,1.11499,0.032,1.0,1.0,10,20150427
2,1,1.0,0.319935,0.96824,0.032,0.0,1.0,10,20150427
2,1,1.0,1.0,0.48841,0.512,0.0,1.0,10,20150427
2,1,1.0,0.348647,1.861799,0.0,0.0,1.0,10,20150427
